"from_user_name","to_user_name","in_reply_to_status_id","location"
"ElinaOliva","trigorosa",1.34037463987331E+018,"Renca Santiago"
"EAstigue","capucha_informa",1.34037128656919E+018,"Quintero, Chile"
"Cperezcarvallo","Cperezcarvallo",1.3403821278258E+018,
"ComGeneroCSW","ComGeneroCSW",1.34038321472938E+018,"Valparaíso, Chile"
"EvaSolchoque","CHICASDECALIPSO",1.34014147567441E+018,
"NormaMartinezj3","LilithGeraldine",1.34038383203026E+018,
"Griseldnellyga1","desaparecidaorg",1.34013827206914E+018,"zona Sur"
"minleehyun_boy","minleehyun_boy",1.34040493850617E+018,"seta de Minecraft(🇦🇷)"
"MONICAINOSTROZA","kilaleo",1.34040093952674E+018,"USACH"
"MonicaMarisolZ1","CHICASDECALIPSO",1.34014147567441E+018,"Iquique, Chile"
"rene_pg","GeneralaRebelde",1.34030936535039E+018,"VER MEX"
"Mirlyana","Paola_A_Ardiles",1.34037630840503E+018,"Las Condes, Chile"
"Lhorabruixes","Lhorabruixes",1.34043820863147E+018,"Reus, España"
"pafolol","rqmsi",1.34043840685011E+018,
"observint","observint",1.34034058722923E+018,"Porto Alegre"
"lemonneide","observint",1.34034058722923E+018,"São Paulo, Brasil"
"robolat","SilviaKlbk",1.34044104694215E+018,"En Algun Lugar de Paz"
"JorgeRetamar3","anabelfsagasti",1.33976950418068E+018,
"IvanRodx","Mardisiaocuenta",1.34042467438844E+018,"Saquenme de Venezuela Por favo"
"Hylianizar","Astrodorni",1.34046133020203E+018,"jaja no tengo pasaporte EUR"
"standancap","lDaniel17_18",1.34046194450382E+018,
"SilviaKlbk","robolat",1.34046338194232E+018,"Spain"
"Yasahi801","Yasahi801",1.34046599779129E+018,"Antofagasta, Chile 🇨🇱"
"Teselada","Teselada",1.34046848764754E+018,
"PapataUwu","Astrodorni",1.34046133020203E+018,"SAQUENME DE CHILE AAAAAAAAAAAA"
"lDaniel17_18","Basses_acces",1.340464942215E+018,
"edycor1","grace_mendez_",1.34030399984568E+018,
"LucasFlores16_","agosalday12",1.34013906083317E+018,"Uruguay"
"TurkiAntof","grace_mendez_",1.34030399984568E+018,"Antofagasta, Chile"
"LucasFlores16_","nerina_____",1.34036790924852E+018,"Uruguay"
"Faleonardi","dudu78528",1.34043630829301E+018,"Pilar, Argentina"
"ecologicosmza","millafeminista",1.33487280456777E+018,"Mendoza - Argentina"
"MarioJat","Colin_M_R",1.33996678214937E+018,"Monteria (Colombia)"
"Lekeretranki","Lilysits_",1.34050350842923E+018,"Fran~Chris~Cody~Kemi~Briana"
"anayubel08","PabloLayus",1.34010043514375E+018,
"Married2DMusic","Married2DMusic",1.34051535879348E+018,"Chile"
"susanamorazan","susanamorazan",1.34052540646264E+018,"Guatemala"
"Alanis50547300","agosalday12",1.33996826249126E+018,"Miami Beach, FL"
"FlorecerasV","mmendoza_GT",1.34051754361902E+018,
"2709vhf","SebaDangerfield",1.33977826021375E+018,
"dudu78528","Faleonardi",1.34049141398589E+018,
"sadelpirherrera","diariouno",1.3406406041041E+018,
"wernertrego","CoronaVirusGT",1.34066010023992E+018,"Chicago, IL"
"srjaag","srjaag",1.34066935833553E+018,"Guatemala"
"PampichiNews","PampichiNews",1.34066292616902E+018,"Amatitlan, Guatemala"
"Midlrs","pautalibrelared",1.34068014181144E+018,"Santiago,Chile"
"LauLoz96","NaosLau",1.34068589145561E+018,
"EAstigue","YaLuciernaga",1.34066011891294E+018,"Quintero, Chile"
"EAstigue","dLiRio",1.34068221750954E+018,"Quintero, Chile"
"Joseandic","mmendoza_GT",1.34069788193058E+018,"Guatemala Ciudad"
"MeeliYJuarez","MeeliYJuarez",1.34072651153666E+018,"SGO/ARG"
"Marilo_lorval","lobitachilena",1.34069018173368E+018,
"josenrique1967","Dolores_PL",1.34073455105255E+018,"México"
"anabarreracord","lobitachilena",1.34069018173368E+018,
"irmaaramayo","PrensaFeminMza",1.34067389687027E+018,
"AndresM213","Mnica32959412",1.340736182918E+018,"Mijas-Malaga"
"magitaLlanos","magitaLlanos",1.34073873539108E+018,"Quillota, Chile"
"ROSARIOCERDARO1","juliangt2011",1.34073953052622E+018,
"Kborquezgonzale","habloalreves",1.34069730395542E+018,"Puente Alto, Chile"
"YessiCabreraG","YessiCabreraG",1.34073855668434E+018,"chile"
"floritaopina","desaparecidaorg",1.34045349329181E+018,
"YessiCabreraG","YessiCabreraG",1.34075909925708E+018,"chile"
"ClaudiaOliva77","_ligiubela",1.34077101886925E+018,"Temuco, Chile"
"fdelsolarp","pmerello",1.34077177638573E+018,"Chile"
"Lhorabruixes","Lhorabruixes",1.34078579301553E+018,"Reus, España"
"Lhorabruixes","Lhorabruixes",1.34078583896431E+018,"Reus, España"
"Buaziziq","Cele_Fierro",1.34012478539372E+018,
"RodReyCuba2","MrCasales",1.34072821418074E+018,
"LachefCarola","ValdebenitoNata",1.34077784992664E+018,
"CONI_ALMONACIDR","NicoChiessa",1.34068225079555E+018,
"mirendunixe","DouglasRicoVzla",1.34062810673068E+018,"Venezuela"
"AndreaM82612520","delosquesobran",1.34072962808904E+018,
"Martina35464885","AmadoRat",1.34074820582331E+018,
"Marilo_lorval","NicoChiessa",1.34068225079555E+018,
"_la_cangri_","cata2225",1.34084352262739E+018,
"01Alu","todonoticias",1.34083396595182E+018,
"lalytahewson","adnradiochile",1.34066943585467E+018,"Chile"
"PapataUwu","tinapaez5",1.34086281744083E+018,"SAQUENME DE CHILE AAAAAAAAAAAA"
"wernertrego","mmendoza_GT",1.34086530155094E+018,"Chicago, IL"
"sanchez_pamela4","habloalreves",1.34069730395542E+018,
"MrArnoX","TheSpookyBoy14",1.34088776995094E+018,"Vivía en BCN ahora en Latam 🤠"
"lobenrexta","desaparecidaorg",1.34083318444821E+018,
"rene_pg","Destructor24LaR",1.34090585772333E+018,"VER MEX"
"JLJuli56","desaparecidaorg",1.34087648207641E+018,"Los Toldos  Buenos Aires , Arg"
"JLJuli56","desaparecidaorg",1.34086966801427E+018,"Los Toldos  Buenos Aires , Arg"
"evabcat","mariio036",1.34096649767875E+018,
"AliciaMariposa3","Patxicito",1.34096363815744E+018,
"Macaaalicious","barbas_verdes",1.3409681980873E+018,"SCL - Bosques de Chile"
"Josefa812","SANTYsAnTiAgOs",1.34067633359311E+018,
"Macaaalicious","barbas_verdes",1.34098052067974E+018,"SCL - Bosques de Chile"
"julygarre","julygarre",1.34101661011984E+018,"argentina"
"uttnacional","uttnacional",1.34102031837947E+018,"En toda la Argentina"
"aalan_barrera","GestantePersona",1.34104955201988E+018,
"Jeremas86894659","julygarre",1.34101661195273E+018,
"MiguelGraa13","TelenocheUy",1.34101960966792E+018,
"slphr1","DouglasRicoVzla",1.34062810673068E+018,"Venezuela"
"slphr1","DouglasRicoVzla",1.3406284669124E+018,"Venezuela"
"RickSan84920819","Eumesmoo13Eu",1.34040698254149E+018,"Kepler B - 137"
"RickSan84920819","snowlions",1.3404020957747E+018,"Kepler B - 137"
"sofileiton","sofileiton",1.34107281206117E+018,
"suchinis_","suchinis_",1.34107814310543E+018,"Guatemala"
"AliciaMariposa3","EstherPedroche",1.34072029174034E+018,
"celis_wilke","AlaRassi8",1.34108051277814E+018,
"AliciaMariposa3","Jose__Errasti",1.34066968878376E+018,
"AliciaMariposa3","EstherPedroche",1.34108198859017E+018,
"TheCombine5","Observador536",1.3410909861104E+018,"City 17"
"LauraYBreak","Nyxius_lib",1.34111645309802E+018,"Mordor"
"SAR_GL76","afrodita9000",1.34110110197473E+018,"Macul, Chile"
"VictorAguileraL","vrv_fer",1.34102966432899E+018,"Purranque, Chile"
"solcsebastia","solcsebastia",1.34114181162095E+018,"Buenos Aires, Argentina"
"Marisool4798","Marisool4798",1.34115400593907E+018,"Torres,Lujan,Bs As"
"PinkSmilerMiley","Olinlo95",1.34115384887079E+018,"Vampire Land ♥🍷"
"Olinlo95","PinkSmilerMiley",1.341154228082E+018,"lalaland"
"Manolo67554861","LauraRdondo",1.3409539350252E+018,
"Adiel_L","marchy_dp",1.34119026574329E+018,"Ciudad de Guatemala"
"Beatriz07430986","Beatriz07430986",1.34116587872604E+018,"Cuenca"
"CindyMMacz","keilarodas_",1.34104267827282E+018,
"CindyMMacz","mmendoza_GT",1.34113261888937E+018,
"Gab65060192","_warning_sign_",1.34122130507349E+018,
"NyPporlavida","myriambregman",1.34111375325813E+018,"Argentina"
"AdelaMa55577461","Rosarilloa",1.34116124301346E+018,
"Lhorabruixes","Lhorabruixes",1.34129634905727E+018,"Reus, España"
"Lhorabruixes","Lhorabruixes",1.34129640756369E+018,"Reus, España"
"Claudiiitaaa","ayekantun_",1.34120639969145E+018,
"JLJuli56","desaparecidaorg",1.34122298742557E+018,"Los Toldos  Buenos Aires , Arg"
"VittVetra","alejoarriaza",1.34134185660974E+018,"Asteroide B 612"
"PcLasCondes","afrodita9000",1.34110110197473E+018,"Las Condes, Chile"
"AnRubVa","primiciasyacom",1.34134995433863E+018,"Lanús Oeste, Argentina"
"Dahy66077941","ElChavi99346061",1.34072345573454E+018,
"janito_1976","MariaSeoane48",1.34144409876765E+018,"Mendoza, Argentina"
"HablaDeRespeto","HablaDeRespeto",1.34146135784627E+018,"El Salvador"
"remotas_podcast","remotas_podcast",1.34148025895713E+018,
"nicht_ohne_Hund","nicht_ohne_Hund",1.34148693614652E+018,
"Lucas09812793","Cooperativa",1.34140592620141E+018,
"SiPreMza","SiPreMza",1.34152055999426E+018,"Mendoza, Argentina"
"Marthavr5","eri48556172",1.3415230000222E+018,
"boo_seymour","cosovschi",1.34138274836007E+018,
"rickyskywalker7","EUDeportes",1.34155412401444E+018,
"WallsMimita","PrensaComunitar",1.34156530654061E+018,"Guatemala"
"WallsMimita","mmendoza_GT",1.34153481311164E+018,"Guatemala"
"WallsMimita","Factor4_GT",1.34155502193101E+018,"Guatemala"
"WallsMimita","EBoche_elP",1.34155605578501E+018,"Guatemala"
"wernertrego","SoyFlordeMaria",1.34159233086487E+018,"Chicago, IL"
"ChapinSapiens","lanegrisgt",1.34158592603686E+018,"Guatemala"
"b4d1afe12b1d43a","PrensaComunitar",1.34156530654061E+018,
"alv_nav","infobae",1.34165289614907E+018,
"chillinfart","chillinfart",1.34167130089764E+018,"Séptimo círculo, Infierno"
"Dyana_JC","GeorgeTheJam",1.34170515113714E+018,"Galiza"
"prim_amalia","EBoche_elP",1.34155605578501E+018,"Guatemala"
"prim_amalia","EBoche_elP",1.34155605578501E+018,"Guatemala"
"rinconfeminist1","jovannagarcon",1.34159496988743E+018,
"AlexaPorti","pochemuchka_soy",1.34160511297699E+018,
"GaliaGuajardo","ValeriaEDBT",1.3366739793864E+018,"Denmark|Boston|Chicago|Quito"
"ernabenitez","nzb77",1.34147341865133E+018,"Asuncion, Paraguay"
"QPatriota2005US","QPatriota2005US",1.34177980480743E+018,
"Vientos_Verdes","desaparecidaorg",1.34122298742557E+018,
"aristar93443877","Scorpio_GR",1.34161942208835E+018,
"wernertrego","AlejaEstrada16",1.3417856384971E+018,"Chicago, IL"
"wernertrego","AnitaM86",1.34178669722752E+018,"Chicago, IL"
"6ly___","TutoBc",1.34179618165196E+018,"Tu mente"
"ChRabier","Saniko_O",1.34168501063032E+018,"France"
"marlenemorita14","Med_DipAlmaguer",1.34180019151144E+018,"Michoacán de Ocampo, México"
"Lhorabruixes","Lhorabruixes",1.3418337701067E+018,"Reus, España"
"Lhorabruixes","Lhorabruixes",1.34183383692206E+018,"Reus, España"
"wernertrego","ClaudiaBezares",1.34184239931267E+018,"Chicago, IL"
"BegoGM6","javier_mtz",1.34184977507582E+018,"México"
"Iniazzim","alxd0wn",1.3418841427835E+018,"No se carne"
"Laura98351726","ecologicosmza",1.34184356264065E+018,
"elgallolibertad","brunelxd",1.34189202198491E+018,"el cielo capitalista"
"aborterxs42","majitalocuenta",1.34190953870283E+018,
"Lhorabruixes","Lhorabruixes",1.34183447730002E+018,"Reus, España"
"Lhorabruixes","Lhorabruixes",1.34202256887061E+018,"Reus, España"
"Lhorabruixes","Lhorabruixes",1.34202481643876E+018,"Reus, España"
"floritaopina","desaparecidaorg",1.34195655371746E+018,
"ferbroglia","MarucaM10",1.34205558716152E+018,"Rosarigasino"
"Sol_Llull","SC_ESPN",1.34207078513398E+018,
"GuadalupeDioni6","GuadalupeDioni6",1.34212700576919E+018,
"LauraYBreak","unicornioaaaaa",1.34212739520621E+018,"Mordor"
"R0cser","W3R34w0rld4l0n3",1.34212203605596E+018,"Suiza"
"paosici83","rinconfeminist1",1.34209983721553E+018,
"WhoIsBuying","RuGar_V",1.34213759884902E+018,"En el Olimpo del Metal"
"adrianahar","elelamm",1.34215701228155E+018,"Argentina🇦🇷"
"TANACHILE","adnradiochile",1.34220524413511E+018,"Chile."
"vmartinezl","FabiolaRiveroR",1.34211453672852E+018,"Chile"
"anabarreracord","queenmuert4",1.34220426799896E+018,
"anabarreracord","Nanku85415259",1.34220936969027E+018,
"anabarreracord","MielyMerken",1.34221123457433E+018,
"pao_casanga","Matiasw10",1.34220770060476E+018,"Chile Constituyente"
"Ale_Besoain","Regalonadlaolla",1.34221348658421E+018,"Metropolitana de Santiago, Chile"
"Ariel848220925i","hhp_notas",1.34210193042905E+018,"Resistencia, Argentina"
"aliochdelasott","solar_silvana",1.34221149730971E+018,"Santiago de Chile"
"sernuda1985","orfilia_castro",1.34220899487468E+018,
"AhumadaTerr","camila_vallejo",1.3422159973113E+018,"Santiago, Chile"
"Malditachina1","Malditachina1",1.34222042064533E+018,
"jisungculia0","jisungculia0",1.34222005386603E+018,"pov"
"Viole79","vivigp",1.34222017098356E+018,
"palomamamiup","palomamamiup",1.34222411420395E+018,"Metropolitana de Santiago"
"fernandaanauwu","fernandaanauwu",1.34222791611404E+018,"Chile"
"juanysolano1","juanysolano1",1.34222781278317E+018,"Santiago"
"Nsh89327527","adnradiochile",1.34220524413511E+018,
"hwltn91","hwltn91",1.34223108980129E+018,"niall fratboy"
"jeblumel","fiscaliaoriente",1.34219895734739E+018,"Kuifi Wallmapu, Abya-Yala"
"mariafrancisca","raullar34299915",1.34223013810952E+018,"Santiago"
"javier66533327","RealGDT",1.34223572350475E+018,"Cuauhtémoc, Distrito Federal"
"deliriorojo","adnradiochile",1.34220524413511E+018,"Santiago, Chile"
"elnegro1973","CHVNoticias",1.34221346321759E+018,"chile"
"futmag100","ClaudioRavelloA",1.34221773288074E+018,
"minDoffxlls","minDoffxlls",1.34224275637948E+018,
"py1d1","sofea_a_",1.34221818759788E+018,"Santiago, Chile"
"_carito_miranda","24HorasTVN",1.34220226427501E+018,"Santiago,Chile"
"jotarock32","ashoka_tan0_",1.34223826137744E+018,"Chile"
"Dkel215","EstebN1993",1.34224896458696E+018,"Santiago, Chile"
"verogonsa45","RobertoDelSur48",1.34222001401589E+018,"Talca"
"AndyMDF4","claudiaaldanas",1.34221777562078E+018,
"ApablazaJa","RepisoAndrea",1.34225830174939E+018,"Achupallas,Viña del Mar,Chile"
"chilertario","franrgdv",1.34221868225732E+018,
"koloffonic","koloffonic",1.34225968322726E+018,
"chilertario","camila_vallejo",1.3422159973113E+018,
"chilertario","palitozamorano",1.34225760597726E+018,
"javier66533327","JordiWild",1.34226343925588E+018,"Cuauhtémoc, Distrito Federal"
"kthysp","kthysp",1.34226646311836E+018,"Santiago-Chile"
"javier66533327","williecolon",1.34226808359193E+018,"Cuauhtémoc, Distrito Federal"
"javier66533327","GabyMeza8",1.34226863421576E+018,"Cuauhtémoc, Distrito Federal"
"COlalquiaga","BSepulvedaHales",1.34221531358527E+018,"New York City, Santiago"
"ErikaMontecinos","ErikaMontecinos",1.34227232549289E+018,"Santiago, Chile"
"chilertario","SOLO_NAZA1997",1.34220867500443E+018,
"nancho68","Claudia12544885",1.34227108395786E+018,"Valparaíso, Chile"
"chilertario","AndreaRiverosL",1.3422651956081E+018,
"anxxiiss","anxxiiss",1.34227704081751E+018,"Santiago, Chile"
"trigorosa","trigorosa",1.34228054975968E+018,"Chile"
"Marilo_lorval","mirasanjuan",1.34223260884815E+018,
"menuditasoy","menuditasoy",1.34229891449036E+018,"Viña del Mar, Chile"
"katysab20","UPLaRadio",1.34230525926014E+018,"Ñuñoa, Chile"
"DulFrAtH","weoncsm",1.34230836109057E+018,"Venezuela"
"edycor1","lobitachilena",1.34222379715646E+018,
"caritocarola","marianagaba",1.3422347915262E+018,"Santiago de Chile"
"susananbrizuela","desaparecidaorg",1.34195655371746E+018,
"sebascoronalema","nacholozano",1.34218030976961E+018,"Veracruz de Ignacio de la Llav"
"monosdelatele","Cooperativa",1.34233284687109E+018,"Wallmapu"
"vial_marta","Andy_3980",1.34223197708951E+018,"Santiago"
"CaptivityKillS","ulisesjaitt",1.34219892501769E+018,"Pαƚαɠσɳια Aɾɠҽɳƚιɳα 🔺️"
"Maximo41602681","Maximo41602681",1.34239666874707E+018,
"rcamaron","PabloEchenique",1.34029572731931E+018,
"W3R34w0rld4l0n3","NITA__69",1.34241155691565E+018,"Suecia"
"oguefa","Mila_Nandez",1.34221725825336E+018,
"Pamisover","Clararouse",1.34244409514337E+018,"Santiago"
"Flickzta","Ricardo_vidal64",1.34220922211368E+018,"Coquimbo, Chile"
"nahualtina","TAMARA_SUJU",1.34245365582443E+018,"Nicaragua"
"sebascoronalema","sebascoronalema",1.34221618122319E+018,"Veracruz de Ignacio de la Llav"
"JeffersonReate6","Susana_ZZ",1.34247385260198E+018,"Arica, Chile"
"G4R4Y4R","TiaRositaRivera",1.34233877895911E+018,"Concón, Chile"
"Graxi83706909","PiensaPrensa",1.34226872218726E+018,"El Quisco"
"a_patipelada","CelesteMartin__",1.34244765392635E+018,
"MatronaClau","conivaldesc",1.34248580397341E+018,"La Serena, Chile"
"a_patipelada","MissDomiCl",1.34242616322287E+018,
"a_patipelada","Cooperativa",1.34233284687109E+018,
"Itszofie1","CeciCarob",1.34248128598653E+018,
"Domi__Sol","INFORMADORCHILE",1.34244743719415E+018,"Chile"
"CeciCarob","Itszofie1",1.34249676641607E+018,"Santiago"
"DanielaRowlands","dmlynarz",1.34222543671836E+018,"Chile"
"CeciliaAliwen","SaryOasis",1.34251527377826E+018,"Chile"
"wondermaravilla","KenaLorenziniL",1.34251541605327E+018,"Santiago, Chile"
"NylundTina","_hijademinero",1.34248629714388E+018,
"SaryOasis","EvaXimBrie",1.34249762117327E+018,"El Oasis con leve mejoría 😷"
"DanielaRowlands","_hijademinero",1.34248629714388E+018,"Chile"
"Just_Murd3r","too_kane",1.34254205833936E+018,"🤨"
"Just_Murd3r","too_kane",1.34254205833936E+018,"🤨"
"danielhdz78","danielhdz78",1.31684653835063E+018,
"danielhdz78","danielhdz78",1.33455839810952E+018,
"ClaudmGC","CamposGarabito",1.34254125573416E+018,"Santiago, Metropolitana de Santiago"
"RenzoMinJim","CarlosCarlinOf",1.34253345651395E+018,"Lima, Peru"
"Anhue_","Anhue_",1.34255634821986E+018,"Chile"
"vinilofilico","ValdebenitoNata",1.34245650448668E+018,"La Florida, Chile"
"kurzweil88","PanteraDeChile",1.34257253347275E+018,"Santiago"
"MaximinoQuevedo","infobae",1.34259843894129E+018,"Roma Italia"
"koloffonic","koloffonic",1.34260077236677E+018,
"pao_casanga","KateShelby8",1.34258618288305E+018,"Chile Constituyente"
"comolaMalinche","PiensaPrensa",1.34255306718781E+018,"producto del Mestizaje Forzoso"
"venenodesapo","laSextaTV",1.34260916090772E+018,
"KateShelby8","pao_casanga",1.34260699435256E+018,"Valparaíso, Chile"
"Ingrid_ms74","RendirseJamass",1.34262120931861E+018,
"CamaradaPato","Augusto_Amm",1.34256298328165E+018,"Asunción, Paraguay"
"pavmh","AgriculturaFM",1.34264379402229E+018,"Concepción, Chile"
"YessiCabreraG","jaimecartesp",1.34247932615189E+018,"chile"
"rodrigorevecog","AgriculturaFM",1.34264379402229E+018,"So that others may live"
"lacruverite","universalqro",1.34266675033742E+018,
"milolerios","DPlayer616",1.34249238825893E+018,
"mirthacanesini","desaparecidaorg",1.34269923975176E+018,
"anxxiiss","anxxiiss",1.3427032670134E+018,"Santiago, Chile"
"sampedro_damian","GuillemCristo",1.34275995982254E+018,
"MorenaCLM","basteiro",1.3427649813062E+018,
"CarlosSueldo7","silcasteja",1.3427841289499E+018,"Ciudad Autónoma de Buenos Aire"
"Marilo_lorval","hernan_sr",1.34265213045737E+018,
"Vyky65982964","MHermosa14",1.34282167944631E+018,"Santiago, Metropolitana de San"
"maca_es","maca_es",1.34282380375224E+018,"santiago centro"
"abrilacosta00","abrilacosta00",1.34282348553452E+018,
"BVarina","juannycooke",1.34283552209654E+018,
"NormaFe71774279","CarlosSueldo7",1.34275737547276E+018,
"carry01","carry01",1.34286082253252E+018,"Santiago, Chile"
"noestamostodas_","noestamostodas_",1.34287927426568E+018,
"Aurorit18016255","biobio",1.34287943448803E+018,
"SAR_GL76","UPLaRadio",1.34288727843637E+018,"Macul, Chile"
"Carmen45465296","GuillemCristo",1.34275995982254E+018,"Granada, España"
"mandyackerman_","zuritajvz1",1.34289041927381E+018,
"juanher37841433","Calderapresente",1.34256734048819E+018,
"EriEspina","chuchocastillo",1.3429256865505E+018,"Morelos, México"
"TerceraDerivada","RONUSAN",1.34283885681568E+018,
"thepinkloverst1","CampAbortoLegal",1.34293579038136E+018,"Ciudad Autónoma de Buenos Aire"
"mysafeplacevk","mysafeplacevk",1.34297502294052E+018,"she/her♡"
"lauris_aj08","PiensaPrensa",1.34300053438352E+018,"Chile"
"RotaractCamposE","RotaractCamposE",1.34300096734056E+018,"Campos Elíseos 218, Polanco"
"patodelaire39","patodelaire39",1.34300209788167E+018,"En tus sueños"
"Marilo_lorval","TiaRositaRivera",1.34290772796678E+018,
"Marilo_lorval","carito69696969",1.34295154547483E+018,
"c4rnage12","cccaaarooo",1.34292944328376E+018,"Dominican Republic"
"JLJuli56","desaparecidaorg",1.34294646723387E+018,"Los Toldos  Buenos Aires , Arg"
"negua597","geluniet",1.34286896636096E+018,
"ApablazaJa","RepisoAndrea",1.34317097481292E+018,"Achupallas,Viña del Mar,Chile"
"ToyEnoja","Mister_Wolf_0",1.34318004584678E+018,
"robolat","SilviaKlbk",1.34292106642819E+018,"En Algun Lugar de Paz"
"grpsode","jovannagarcon",1.34288986077288E+018,
"polillafreak","RendirseJamass",1.34322947943139E+018,
"Aye78300691","Aye78300691",1.34324234249354E+018,
"CallejasElki","CallejasElki",1.34250001163709E+018,
"CallejasElki","MarianaLaActriz",1.34250673456959E+018,
"MorenaCLM","Blanca_CLM",1.34327300113185E+018,
"Ciu_Empo_caba","EdgardoRovira",1.34323632936315E+018,"Ciudad Autónoma de Buenos Aire"
